349.69	60.84 	78	22.31 	187	168	63	178.31 	169.78 	179.31 	M
309.76	56.25 	75	24.21 	176	164	80	167.72 	164.63 	172.00 	M
342.25	42.25 	65	18.99 	185	174	55	164.36 	173.43 	174.61 	M
316.84	56.25 	75	23.67 	178	168	56	165.08 	174.53 	187.89 	M
295.84	37.21 	61	20.62 	172	167	57	181.81 	163.18 	182.50 	M
324	72.25 	85	26.23 	180	171	66	168.92 	167.87 	170.41 	M
345.96	77.44 	88	25.44 	186	174	58	170.40 	173.54 	192.51 	M
278.89	25.00 	50	17.93 	167	176	52	175.11 	168.44 	190.66 	M
302.76	56.25 	75	24.77 	174	176	60	179.58 	176.15 	169.02 	M
289	36.00 	60	20.76 	170	160	70	175.20 	179.41 	177.83 	M
334.89	64.00 	80	23.89 	183	174	62	178.60 	180.33 	179.46 	M
299.29	42.25 	65	21.72 	173	170	60	184.22 	172.64 	178.35 	M
324	30.25 	55	16.98 	180	170	75	177.49 	168.51 	180.29 	M
334.89	42.25 	65	19.41 	183	165	49	174.47 	180.60 	170.32 	M
316.84	64.00 	80	25.25 	178	177	75	176.08 	162.75 	177.78 	M
316.84	42.25 	65	20.52 	178	178	48	183.66 	168.14 	165.87 	M
282.24	40.96 	64	22.68 	168	173	53	165.88 	169.19 	191.40 	M
292.41	46.24 	68	23.26 	171	160	51	154.47 	175.94 	158.81 	M
289	36.00 	60	20.76 	170	157	76	166.54 	168.04 	168.63 	M
299.29	36.00 	60	20.05 	173	175	65	179.01 	183.82 	160.24 	M
299.29	36.00 	60	20.05 	173	173	45	190.85 	165.01 	170.67 	M
299.29	49.00 	70	23.39 	173	178	58	173.89 	166.44 	182.69 	M
306.25	36.00 	60	19.59 	175	175	75	172.07 	165.06 	179.65 	M
327.61	49.00 	70	21.37 	181	170	65	170.43 	170.92 	175.93 	M
324	44.89 	67	20.68 	180	165	47	171.43 	178.53 	178.58 	M
306.25	42.25 	65	21.22 	175	169	55	162.11 	176.39 	183.11 	M
316.84	53.29 	73	23.04 	178	178	60	166.65 	168.25 	178.44 	M
361	72.25 	85	23.55 	190	172	63	175.68 	176.12 	158.61 	M
316.84	54.76 	74	23.36 	178	164	51	184.03 	170.34 	180.34 	M
282.24	39.69 	63	22.32 	168	170	55	179.84 	170.43 	155.70 	M
295.84	39.69 	63	21.30 	172	187	47	154.81 	163.70 	178.67 	M
327.61	44.89 	67	20.45 	181	160	80	192.36 	162.86 	177.57 	M
342.25	57.76 	76	22.21 	185	169	73	185.80 	168.68 	184.82 	M
345.96	54.76 	74	21.39 	186	174	65	173.51 	175.41 	183.52 	M
285.61	36.00 	60	21.01 	169	163	70	160.67 	169.04 	192.04 	M
316.84	81.00 	90	28.41 	178	170	63	173.17 	184.11 	173.95 	M
316.84	49.00 	70	22.09 	178	173	70	174.11 	173.08 	174.51 	M
309.76	33.64 	58	18.72 	176	168	72	159.21 	169.64 	182.68 	M
302.76	46.24 	68	22.46 	174	158	53	176.22 	169.95 	170.41 	M
316.84	36.00 	60	18.94 	178	184	74	150.01 	179.91 	174.36 	M
309.76	51.84 	72	23.24 	176	178	70	165.92 	178.13 	183.28 	M
324	42.25 	65	20.06 	180	163	50	175.84 	180.86 	160.76 	M
306.25	42.25 	65	21.22 	175	178	65	170.14 	176.64 	160.18 	M
331.24	36.00 	60	18.11 	182	179	68	177.21 	179.96 	176.33 	M
295.84	42.25 	65	21.97 	172	163	65	163.91 	180.26 	192.26 	M
289	42.25 	65	22.49 	170	185	75	178.61 	178.41 	164.35 	M
282.24	28.09 	53	18.78 	168	175	60	166.93 	172.93 	181.84 	M
302.76	42.25 	65	21.47 	174	155	46	181.65 	163.78 	158.56 	M
