282.24	28.09 	53	18.78 	168	164	72	177.45 	164.80 	191.25 	F
225	23.04 	48	21.33 	150	175	98	142.39 	161.84 	163.32 	F
265.69	17.64 	42	15.81 	163	173	62	169.48 	164.31 	160.24 	F
256	34.81 	59	23.05 	160	180	58	167.29 	170.31 	192.13 	F
282.24	39.06 	62.5	22.14 	168	160	62	176.61 	168.74 	183.38 	F
262.44	24.01 	49	18.67 	162	173	60	175.41 	170.55 	197.73 	F
252.81	25.00 	50	19.78 	159	186	62	169.55 	173.00 	162.97 	F
243.36	23.04 	48	19.72 	156	165	49	177.58 	176.54 	197.92 	F
240.25	19.36 	44	18.31 	155	182	65	183.51 	180.05 	182.43 	F
265.69	30.25 	55	20.70 	163	173	53	170.02 	171.10 	196.73 	F
275.56	25.00 	50	18.14 	166	166	61	172.48 	177.64 	173.67 	F
268.96	24.01 	49	18.22 	164	177	70	167.70 	172.20 	202.31 	F
268.96	32.49 	57	21.19 	164	172	75	164.99 	174.82 	173.90 	F
272.25	29.16 	54	19.83 	165	162	50	159.20 	162.19 	154.92 	F
265.69	31.36 	56	21.08 	163	170	64	164.21 	174.59 	182.00 	F
299.29	33.64 	58	19.38 	173	163	50	163.44 	170.51 	173.54 	F
265.69	24.01 	49	18.44 	163	165	59	168.25 	163.33 	191.94 	F
262.44	24.01 	49	18.67 	162	175	57	182.31 	176.52 	201.21 	F
249.64	20.25 	45	18.03 	158	168	62	164.71 	166.63 	153.96 	F
249.64	30.25 	55	22.03 	158	170	65	172.69 	175.81 	179.85 	F
249.64	28.09 	53	21.23 	158	162	45	172.10 	167.95 	177.30 	F
256	21.16 	46	17.97 	160	170	60	181.10 	171.12 	165.54 	F
256	23.04 	48	18.75 	160	160	57	174.28 	163.59 	174.09 	F
278.89	25.00 	50	17.93 	167	178	77	164.84 	165.71 	191.58 	F
256	24.01 	49	19.14 	160	157	51.5	202.31 	169.29 	200.74 	F
249.64	24.01 	49	19.63 	158	165	65	171.75 	171.57 	156.22 	F
295.84	30.25 	55	18.59 	172	163	42	173.45 	169.50 	201.67 	F
282.24	24.01 	49	17.36 	168	170	63	173.50 	174.06 	196.48 	F
256	24.01 	49	19.14 	160	176	44	162.62 	174.71 	151.70 	F
265.69	18.49 	43	16.18 	163	170	50	160.79 	162.04 	150.97 	F
259.21	20.25 	45	17.36 	161	161	67	183.36 	171.09 	159.20 	F
249.64	25.00 	50	20.03 	158	158	45	164.70 	165.90 	163.80 	F
249.64	21.16 	46	18.43 	158	173	44	175.54 	172.60 	160.17 	F
289	28.09 	53	18.34 	170	178	53	163.44 	175.08 	174.65 	F
285.61	26.01 	51	17.86 	169	163	55	164.10 	162.62 	172.90 	F
278.89	30.25 	55	19.72 	167	163	54	169.37 	169.03 	177.50 	F
272.25	26.01 	51	18.73 	165	163	53	180.96 	165.78 	168.44 	F
256	21.16 	46	17.97 	160	179	75	168.29 	166.21 	194.84 	F
256	27.04 	52	20.31 	160	167	85	172.04 	167.42 	194.77 	F
246.49	27.04 	52	21.10 	157	180	52	182.33 	167.53 	189.72 	F
309.76	37.21 	61	19.69 	176	163	72	170.23 	181.33 	187.79 	F
259.21	28.09 	53	20.45 	161	157	65	149.40 	171.18 	199.83 	F
256	33.64 	58	22.66 	160	159	46	175.35 	156.48 	195.99 	F
349.69	46.24 	68	19.45 	187	168	77	169.29 	183.53 	190.83 	F
324	38.44 	62	19.14 	180	173	60	168.40 	165.68 	166.48 	F
